"cycle","district_final","general_sharetotal_A_all","general_sharetotal_B_all","general_sharetotal_H_all","cand_A_all","cand_B_all","cand_H_all","dfe"
2000,"TX5",0.0471493949064803,0.104447740349379,0.0396435805839138,0,0,1,451
2002,"TX5",0.0311168356121283,0.0841342047254067,0.0230756365693606,0,0,0,451
2004,"TX5",0.0392759116649161,0.091520782080932,0.0291603874357808,0,0,0,451
2006,"TX5",0.0445518961165344,0.0780494480430618,0.0101116078216708,0,0,0,451
2008,"TX5",0.0103148334732025,0.0922604549547555,0.0114609260813361,0,0,0,451
2010,"TX5",0.00586964158846825,0.0999241114834782,0.0325880682122834,0,0,0,451
2012,"TX5",0.0127101841997447,0.0893586322617001,0.0190652762996171,0,0,0,451
1980,"TX6",NA,NA,NA,0,0,0,452
1984,"TX6",0,0.0409923030922664,0.00482262389320782,0,0,0,452
1986,"TX6",0.00240558094779889,0.0668951968567076,0.00400930157966482,0,0,0,452
1988,"TX6",0.0218058119757519,0.116297663870677,0,0,0,0,452
1990,"TX6",0.00336188695991286,0.0682463052862311,0.00605139652784315,0,0,0,452
1992,"TX6",0.00862159447018428,0.0562277900229409,0.00374851933486273,0,0,0,452
1994,"TX6",0,0,0.290951411114344,0,0,0,452
1996,"TX6",0.00587231900673919,0.0391487933782612,0.00559268476832303,0,0,0,452
1998,"TX6",0.00550314465408805,0.102201257861635,0,0,0,0,452
2000,"TX6",0,0.159817351598174,0.045662100456621,0,0,0,452
2002,"TX6",0,0.0400784304053471,0.030829561850267,0,0,1,452
2004,"TX6",0.0101878923012735,0.0406604774621649,0.0242112264100852,0,0,0,452
2006,"TX6",0.00289003976694719,0.0623092573753815,0.00786090816609637,0,0,0,452
2008,"TX6",0.00273395002740329,0.0262003544292816,0.00865750842011043,0,0,0,452
2010,"TX6",0.00891464962448579,0.0589151528708356,0.0357818425019683,0,0,0,452
2012,"TX6",0.00016666379634573,0.131553289915563,0.019721882567578,0,1,0,452
1980,"TX7",0,0.13573264781491,0.00616966580976864,0,0,0,453
1982,"TX7",0,0.122130394857668,0.0348943985307622,0,0,0,453
1984,"TX7",0,0.0909090909090909,0,0,0,0,453
1986,"TX7",0,0.12987012987013,0,0,0,0,453
1988,"TX7",0.0140845070422535,0.0985915492957746,0,0,0,0,453
1990,"TX7",0,0.0899843505477308,0.00391236306729264,0,0,0,453
1992,"TX7",0,0.0543478260869565,0,0,0,0,453
1994,"TX7",0,0.0333333333333333,0,0,0,0,453
1996,"TX7",0,0.055299946912051,0.0055299946912051,0,0,0,453
1998,"TX7",0.0328947368421053,0.296052631578947,0,0,0,0,453
2000,"TX7",0.0186405217120345,0.0799845311491464,0.00278216741970665,0,0,0,453
2002,"TX7",0.0184162062615101,0.0630755064456722,0,0,0,0,453
2004,"TX7",0.02277080175993,0.0759026725330999,0.0177106235910566,0,0,1,453
2006,"TX7",0.0203946138616224,0.0901152755322987,0.0108213212355325,0,0,0,453
2008,"TX7",0.026700075131961,0.0842665960512827,0.0269791109755772,0,0,0,453
2010,"TX7",0.0626297577854671,0.0740484429065744,0.0103806228373702,0,0,0,453
2012,"TX7",0.0145242544155549,0.108931908116662,0.0157346089501845,0,0,0,453
1980,"TX8",0,0.146443284004425,0.00183743141787233,0,0,0,454
1982,"TX8",0.00709521782318717,0.148431956861076,0,0,0,0,454
1984,"TX8",0.0096822292364594,0.112894792897117,0.0096822292364594,0,0,0,454
1986,"TX8",0.0152565880721221,0.159500693481276,0.00693481276005548,0,0,0,454
1988,"TX8",0.0113960113960114,0.0968660968660969,0,0,0,0,454
1990,"TX8",0.0628930817610063,0.0628930817610063,0,0,0,0,454
1992,"TX8",0.00405092592592593,0.0636574074074074,0.0130208333333333,0,0,0,454
1996,"TX8",0.201332115033183,0.0300567471385977,0.0113013369241127,0,0,0,454
1998,"TX8",0.113958696193083,0.0721572530480219,0.00248818113958696,0,0,0,454
2000,"TX8",0.0701754385964912,0,0.0210526315789474,0,0,0,454
2002,"TX8",0.0333333333333333,0.133333333333333,0,0,0,0,454
2004,"TX8",0.0317460317460317,0.00634920634920635,0.00634920634920635,0,0,0,454
2006,"TX8",0.0461627540435275,0.0109911319151256,0.0340725089368894,0,0,0,454
2008,"TX8",0,0.0908465244322092,0.0275292498279422,0,0,0,454
2010,"TX8",0.0141482739105829,0.0690435766836446,0.089417091114884,0,0,0,454
2012,"TX8",0.00681145643378842,0.0459773309280718,0.017028641084471,0,0,0,454
1980,"TX9",0.0238925789649735,0.120753094088976,0,0,0,0,455
1982,"TX9",0.0439238653001464,0.183016105417277,0,0,0,0,455
1984,"TX9",0,0.093167701863354,0,0,0,0,455
1986,"TX9",0,0.0979409792591142,0,0,0,0,455
1988,"TX9",0,0.0723945902943516,0,0,0,0,455
1990,"TX9",0.00175265176211608,0.104458045022118,0.00543322046255985,0,0,0,455
1992,"TX9",0.00393133272179269,0.0701087668719696,0.00655222120298781,0,0,0,455
1994,"TX9",0.016053647632595,0.0922576712050396,0.00995732574679943,0,0,0,455
1996,"TX9",0.00609627995618182,0.0983367472501088,0.0140664625819715,0,0,0,455
1998,"TX9",0.0219439435674488,0.146944404497199,0.0175153305235056,0,0,0,455
2000,"TX9",0.0242028283975988,0.13135324245437,0.0115941692922629,0,0,0,455
2002,"TX9",0.0279854550261744,0.14293312030035,0.0241356040701927,0,0,0,455
2004,"TX9",0.118475785882675,0.364676112545962,0.0303732490123665,0,1,1,455
2008,"TX9",0.0810529961898164,0.30827848978178,0.00692760651195012,0,1,0,455
2010,"TX9",0.00998336106489185,0.204658901830283,0,0,1,0,455
2012,"TX9",NA,NA,NA,0,0,0,455
1980,"UT1",0.013022528975127,0.0325563224378174,0.00651126448756348,0,0,0,456
1982,"UT1",0,0.0967741935483871,0,0,0,0,456
1984,"UT1",0,0.0588235294117647,0,0,0,0,456
1986,"UT1",0.01085776330076,0.0542888165038002,0,0,0,0,456
1988,"UT1",0.0297813768077081,0,0,0,0,0,456
1990,"UT1",0.032063271522471,0.0053438785870785,0.0165125848340726,0,0,0,456
1992,"UT1",0.040453074433657,0.0258899676375405,0.00809061488673139,0,0,0,456
1994,"UT1",0.0271299475158834,0.0207174144666746,0.00986543546032122,0,0,0,456
1996,"UT1",0.0358542881728655,0.00796761959397011,0,0,0,0,456
1998,"UT1",0.0280300482116829,0,0,0,0,0,456
2012,"UT1",0.0113427366942948,0.0155715964434749,0.00825914719327142,0,0,0,456
1980,"UT2",0,0,0,0,0,0,457
1982,"UT2",0,0.0230786983614124,0,0,0,0,457
1984,"UT2",0.029585798816568,0,0,0,0,0,457
1986,"UT2",0.0553296262483747,0.0491050432954325,0,1,0,0,457
1988,"UT2",0,0.0260840753195299,0,0,0,0,457
1990,"UT2",0.00635397182807741,0.0268058186497016,0.0130454984095214,0,0,0,457
1992,"UT2",0.0398991754170414,0.0259661300333126,0.00506656195771954,0,0,0,457
1994,"UT2",0.00512562231740528,0.0308651604765492,0.00713130061552038,0,0,0,457
1996,"UT2",0.0086607402458413,0.0340243366800908,0.00463968227455784,0,0,0,457
1998,"UT2",0.0120022960914262,0.0427803579815269,0.00939310128894223,0,0,0,457
1982,"UT3",0,0,0,0,0,0,458
1984,"UT3",0,0,0,0,0,0,458
1986,"UT3",0,0,0,0,0,0,458
1988,"UT3",0,0,0,0,0,0,458
1990,"UT3",0,0.00394788787998421,0,0,0,0,458
1992,"UT3",0,0,0.00651890482398957,0,0,0,458
1994,"UT3",0.00420408300541486,0.025527192008879,0,0,0,0,458
1996,"UT3",0.0205525473301451,0.021343029919766,0.0158096517924193,0,0,0,458
1998,"UT3",0,0,0,0,0,0,458
1980,"VA1",0,0,0,0,0,0,459
1982,"VA1",0,0.147492625368732,0,0,0,0,459
1984,"VA1",0,0.197923875432526,0.0069204152249135,0,0,0,459
1986,"VA1",0,0.191261829128345,0.0124735975518486,0,1,0,459
1988,"VA1",0,0.0678886625933469,0.0509164969450102,0,0,0,459
1990,"VA1",0.00337872081629895,0.111970807852147,0.00168936040814947,0,0,0,459
1992,"VA1",0,0.11882457351346,0.00986096045754857,0,0,0,459
1994,"VA1",0.00221046581883022,0.11479685819125,0.00736821939610074,0,0,0,459
1996,"VA1",0,0.141056756045498,0,0,0,0,459
1998,"VA1",0,0.0511836212412028,0,0,0,0,459
1980,"VA10",0.00906108986788931,0.0906108986788931,0,0,0,0,460
1982,"VA10",0,0.0127268562119785,0,0,0,0,460
1984,"VA10",0.00593274638695745,0.0237309855478298,0,0,0,0,460
1986,"VA10",0.00633743012983282,0.00633743012983282,0.0147873369696099,0,0,0,460
1988,"VA10",0.00696932104874343,0.00348466052437172,0.0159388372384762,0,0,0,460
1990,"VA10",0.0507530483549668,0.0279141765952318,0.0209356324464238,0,0,0,460
1992,"VA10",0.0105712350222859,0.0118656719637903,0.0172591592200586,0,0,0,460
1994,"VA10",0,0,0.0206611570247934,0,0,0,460
1998,"VA10",0.0149107838102023,0.0128398416143409,0.0153249722493746,0,1,0,460
1992,"VA11",0.0175434877838541,0.0333842045020984,0.00529908007969816,0,0,0,461
1994,"VA11",0.0226439270092343,0.0201033888569787,0.0251844651614899,0,0,0,461
1998,"VA11",0.0383658233098299,0,0.0362919950228121,0,0,0,461
2012,"VA11",0.0208739168663697,0.00629000694906609,0.0250487002396437,0,0,0,461
1980,"VA2",0,0,0,0,0,0,462
1982,"VA2",0,0,0,0,0,0,462
1984,"VA2",0,0,0,0,0,0,462
1986,"VA2",0,0.0641964533940505,0.0219947283035202,0,0,0,462
1988,"VA2",0.00861697544161999,0.03015941404567,0.02154243860405,0,0,0,462
1990,"VA2",0.035377358490566,0.0283018867924528,0.0943396226415094,0,0,0,462
1992,"VA2",0.0132012703393858,0.0767182396294592,0.00678922474596984,0,0,0,462
1994,"VA2",0.0162243071523026,0.0813832181349374,0.00523364746848472,0,0,0,462
1998,"VA2",0.0212314225053079,0.0138004246284501,0.0530785562632696,0,0,0,462
1980,"VA3",0,0.353802816901408,0.028169014084507,0,1,0,463
1982,"VA3",0,0.325996099191975,0,0,0,0,463
1984,"VA3",0,0.256410256410256,0,0,0,0,463
1986,"VA3",0,0.206363643311907,0.0038215489502205,0,0,0,463
1988,"VA3",0,0.239043824701195,0,0,0,0,463
1990,"VA3",0,0.177117333791445,0.00429479470881292,0,0,0,463
1992,"VA3",0.0159869546450097,0.259308404342057,0.0559543412575339,0,1,0,463
1994,"VA3",0.0347222222222222,0.253472222222222,0,0,1,0,463
1998,"VA3",0,0.225563909774436,0,0,1,0,463
1980,"VA4",0,0.155844155844156,0,0,1,0,464
1982,"VA4",0,0.146954020521187,0.0171725411067703,0,0,0,464
1984,"VA4",0,0,0,0,0,0,464
1986,"VA4",0,0,0,0,0,0,464
1988,"VA4",NA,NA,NA,0,0,0,464
1990,"VA4",0,0.0909090909090909,0,0,0,0,464
1992,"VA4",0,0.109265734265734,0,0,0,0,464
1994,"VA4",0.00356139851031788,0.126684032724165,0,0,0,0,464
1998,"VA4",0,0.087719298245614,0,0,0,0,464
2012,"VA4",0.00751263173996517,0.122789584810823,0.0181595579429657,0,1,0,464
1980,"VA5",NA,NA,NA,0,0,0,465
1982,"VA5",NA,NA,NA,0,0,0,465
1984,"VA5",0,0,0,0,0,0,465
1986,"VA5",0,0,0,0,0,0,465
1988,"VA5",0,0.0351060201809465,0,0,0,0,465
1990,"VA5",0,0.068259385665529,0,0,0,0,465
1992,"VA5",0,0.0562124442721458,0.00646120049105124,0,0,0,465
1994,"VA5",0,0.0729384209305024,0.00271928297946398,0,0,0,465
1998,"VA5",0,0.0535294284337896,0,0,0,0,465
1980,"VA6",0,0,0,0,0,0,466
1982,"VA6",0,0.0596919893350312,0,0,0,0,466
1984,"VA6",0,0,0,0,0,0,466
1986,"VA6",0,0,0,0,0,0,466
1988,"VA6",0,0,0,0,0,0,466
1990,"VA6",0,0,0,0,0,0,466
1992,"VA6",0.00151258470474347,0.0397809777347531,0.00272265246853824,0,0,0,466
1994,"VA6",0,0,0.0272727272727273,0,0,0,466
1998,"VA6",0,0.0382046102751488,0.0018913173403539,0,0,0,466
2012,"VA6",0.00759153416402937,0.0208767189510808,0,0,0,0,466
1980,"VA7",0,0,0,0,1,0,467
1982,"VA7",0,0,0,0,1,0,467
1984,"VA7",0,0.0491916177483357,0,0,1,0,467
1986,"VA7",0,0,0,0,1,0,467
1988,"VA7",0,0,0,0,1,0,467
1990,"VA7",0.00145964945058795,0.0461249226385791,0.0116771956047036,0,1,0,467
1992,"VA7",0.00433688958279122,0.131667967733542,0.0104085349986989,0,0,0,467
1994,"VA7",0,0.223214285714286,0,0,0,0,467
1998,"VA7",0,0.122351629290051,0,0,0,0,467
2012,"VA7",0.0253869338319885,0.0191273148907613,0.0367737203301598,0,0,0,467
1980,"VA8",0.01124315572895,0.0224863114579,0.01124315572895,0,0,0,468
1982,"VA8",0,0,0.0110926234054354,0,0,0,468
1984,"VA8",0.00314267756128221,0.0251414204902577,0.0157133878064111,0,0,0,468
1986,"VA8",0,0,0,0,0,0,468
1988,"VA8",0.0306899091578689,0.0153449545789344,0.00613798183157378,0,0,0,468
1990,"VA8",0.00833561738668505,0.0194968677858057,0.00706408253108903,0,0,0,468
1992,"VA8",0.0417493701434226,0.016704464612083,0.00589569339249989,0,0,0,468
1994,"VA8",0.0179765585676278,0.0235852448407277,0.017605522398792,0,0,0,468
1998,"VA8",0.0228486260945371,0.0346244564663369,0.0105455197359402,0,0,0,468
2012,"VA8",0.0878263951793943,0.00196920168563664,0.0472608404552794,0,0,0,468
1980,"VA9",0.0526315789473684,0,0,0,0,0,469
1982,"VA9",0,0.00946252838758516,0,0,0,0,469
1984,"VA9",0,0.0333704115684093,0,0,0,0,469
1986,"VA9",0,0,0,0,0,0,469
1988,"VA9",0,0,0,0,0,0,469
1990,"VA9",0,0,0,0,0,0,469
1992,"VA9",0.0225039381891831,0,0.00375065636486385,0,0,0,469
1994,"VA9",0.00896639842191388,0.00560399901369617,0,0,0,0,469
1998,"VA9",0.0153305334312586,0.0106957209985525,0.00713048066570168,0,0,0,469
2012,"VI0",NA,NA,NA,0,1,0,470
1980,"VT1",NA,NA,NA,0,0,0,471
1982,"VT1",0,0,0,0,0,0,471
1984,"VT1",0,0,0,0,0,0,471
1986,"VT1",0,0,0,0,0,0,471
1988,"VT1",0,0.0354601546062741,0.0118200515354247,0,0,0,471
1990,"VT1",0.0110132158590308,0.0357929515418502,0,0,0,1,471
1992,"VT1",0,0.131195335276968,0,0,0,0,471
1994,"VT1",0,0.0145746796173106,0,0,0,0,471
1996,"VT1",0,0.0254360465116279,0,0,0,0,471
1998,"VT1",0,0.0309504158466129,0.0126976065011745,0,1,0,471
2000,"VT1",NA,NA,NA,0,0,0,471
2002,"VT1",0,0.0545702592087312,0.0272851296043656,0,0,0,471
2004,"VT1",0.000231338107096637,0.0222693367305131,0.0012784474339551,0,0,0,471
2006,"VT1",0.00512306441530836,0.022765956306859,0.00935949019511218,0,0,0,471
2008,"VT1",0,0.0277636902756749,0,0,0,0,471
2010,"VT1",0.00538803026544768,0.00416347793239139,0.0254706885275708,0,0,0,471
2012,"VT1",0,0.0115024059199049,0,0,0,0,471
1980,"WA1",0,0,0,0,0,0,472
1982,"WA1",NA,NA,NA,0,0,0,472
1992,"WA1",0,0.0182036625769105,0.0182036625769105,0,0,0,472
1994,"WA1",0.00868400637599046,0.0401394072490226,0.00173680127519809,0,0,0,472
1996,"WA1",0.00645402795884912,0.0447479271813539,0.000860537061179882,0,0,0,472
1998,"WA1",0.00723295914824673,0.0720402731165374,0.00231454692743895,0,0,0,472
2012,"WA1",0.00834081363494491,0.0225689107221664,0.00472218752236254,0,0,0,472
2012,"WA10",0.028311805836479,0.0239703451995279,0.018737670577029,0,0,0,473
1980,"WA2",NA,NA,NA,0,0,0,474
1992,"WA2",0,0,0,0,0,0,474
1994,"WA2",0.0025741682218933,0.00579187849925993,0,0,0,0,474
1996,"WA2",0,0.0231481481481481,0.00462962962962963,0,0,0,474
1998,"WA2",0,0.0294442399705558,0,0,0,0,474
2012,"WA2",0.019023949630669,0.0234628712111585,0.0317065827177817,0,0,0,474
1988,"WA3",0,0.0219635405227323,0,0,0,0,475
1990,"WA3",0,0.0548327137546468,0.0390334572490706,0,0,0,475
1992,"WA3",0.0105300105300105,0.0175500175500175,0.0170866970866971,0,0,0,475
1994,"WA3",0,0.0260606906288219,0,0,0,0,475
1996,"WA3",0.000922607103152087,0.0124551958925532,0.00691955327364065,0,0,0,475
1998,"WA3",0.012806661326677,0.0435426485107017,0.0069854516327329,0,0,0,475
2002,"WA3",0.010354110581901,0.0566024711810589,0.027610961551736,0,0,0,475
2004,"WA3",0,0.00261506276150628,0.0261506276150628,0,0,0,475
2006,"WA3",0,0.00775795190069822,0.0155159038013964,0,0,0,475
2012,"WA3",0.0024648456017634,0.0049296912035268,0.000308105700220425,0,0,1,475
1980,"WA4",0,0,0,0,0,0,476
1984,"WA4",NA,NA,NA,0,0,0,476
1986,"WA4",NA,NA,NA,0,0,0,476
1990,"WA4",NA,NA,NA,0,0,0,476
1996,"WA4",0.0491725768321513,0.0416075650118203,0.00472813238770686,0,0,0,476
1998,"WA4",NA,NA,NA,0,0,0,476
2012,"WA4",0,0.0120778606533736,0.0157495302919992,0,0,0,476
2004,"WA5",0.00639305715456515,0.0168473276484477,0.00177815286748493,0,0,0,477
2006,"WA5",0,0.00643156919387366,0.0118093784633273,0,0,0,477
2012,"WA5",0.00357539639494058,0.00632079005534139,0.00542694095660624,0,0,0,477
1990,"WA6",NA,NA,NA,0,0,0,478
2004,"WA6",NA,NA,NA,0,0,0,478
2006,"WA6",NA,NA,NA,0,0,0,478
2012,"WA6",0.00262788731641046,0.0100471559140424,0.00211872276431619,0,0,0,478
1988,"WA7",NA,NA,NA,0,0,0,479
1990,"WA7",NA,NA,NA,0,0,0,479
1994,"WA7",NA,NA,NA,0,1,0,479
2006,"WA7",0.010593220338983,0,0,0,0,0,479
2012,"WA7",0,0,0.0108530497069677,0,0,0,479
1982,"WA8",0.0198318261145486,0.0594954783436459,0,0,1,0,480
1984,"WA8",0,0.096791366210134,0,0,0,0,480
1986,"WA8",0,0,0.125,0,0,0,480
1988,"WA8",0,0.129282482223659,0,0,0,0,480
1990,"WA8",0.0434442610131202,0.0499609001650882,0.0217221305065601,0,0,0,480
1992,"WA8",0.0522681196147998,0.0190065889508363,0.0142549417131272,0,0,0,480
1994,"WA8",0.0346500346500346,0,0.00866250866250866,0,0,0,480
1996,"WA8",0.0574206637828733,0,0,0,0,0,480
1998,"WA8",0.0709478370673158,0.0618352708384863,0.0130179517554708,0,0,0,480
2002,"WA8",0.0165312026449924,0.0265188042430087,0.0309960049593608,0,0,0,480
2004,"WA8",0.015295549389831,0.037871009828022,0.0096599730534353,0,0,0,480
2006,"WA8",0.012391264818193,0.0324812444642574,0.0151041452813477,0,0,0,480
2012,"WA8",0.00666207960279083,0.0810870260225398,0.00216993449919473,0,0,0,480
1992,"WA9",0.00489979910823656,0.00918712332794355,0,1,0,0,481
1996,"WA9",0,0.0434633561056833,0.0220377580254169,0,0,0,481
1998,"WA9",0.0383141762452107,0.0478927203065134,0,0,0,0,481
2002,"WA9",0.0104166666666667,0,0,0,0,0,481
2004,"WA9",0.294985250737463,0,0,0,0,0,481
2006,"WA9",0,0.0180603960283641,0,0,0,0,481
2012,"WA9",0.102529069920725,0.0152328903882219,0.0219705149830124,0,0,0,481
1980,"WI1",0,0.2,0,0,0,0,482
1982,"WI1",0.0476190476190476,0.0952380952380952,0,0,0,0,482
1984,"WI1",0,0.0915674685757096,0,0,0,0,482
1986,"WI1",0,0.157207986165697,0,0,0,0,482
1988,"WI1",0.0109156005763437,0.0218312011526874,0.0454525607998952,0,0,0,482
1990,"WI1",0,0.0561797752808989,0,0,0,0,482
1992,"WI1",0.0174249757986447,0.0700871248789932,0.0162633107454017,0,0,0,482
1994,"WI1",0.00734066560961082,0.0663092811181302,0.00912339868623059,0,0,0,482
1996,"WI1",0.00508189473363249,0.0414682610264411,0.0127047368340812,0,0,0,482
1998,"WI1",0.00899331122477657,0.0618290146703389,0.0101174751278736,0,0,0,482
2000,"WI1",0,0.00975609756097561,0.0195121951219512,0,1,0,482
2002,"WI1",0.0379552134806797,0.036373746252318,0.00316293445672331,0,0,0,482
2004,"WI1",0.0259564969111769,0.040647874162903,0.0430877848725536,0,0,0,482
2006,"WI1",0,0.0588283356483373,0.0122559032600703,0,1,0,482
2008,"WI1",0.00341198661116957,0.0290018861949413,0.00158413664090016,0,0,0,482
2010,"WI1",0.0078934013309819,0.0443918027027178,0.0165589832269512,0,0,0,482
2012,"WI1",0.0108898096981349,0.0400592183095039,0.0162992772588934,0,0,0,482
1980,"WI2",0.025384576331421,0.101538305325684,0,0,0,0,483
1982,"WI2",0.0512820512820513,0,0,0,0,0,483
1984,"WI2",0,0,0,0,0,0,483
1986,"WI2",0,0.0176056338028169,0,0,0,0,483
1988,"WI2",0.0375742090628992,0,0,0,0,0,483
1990,"WI2",0.0113383826930927,0.0113383826930927,0,0,0,0,483
1992,"WI2",0.0077424549776243,0.0185818919462983,0.0131621734619613,0,0,0,483
1994,"WI2",0,0.0200131851572801,0.00824072330005651,0,0,0,483
1996,"WI2",0.00755031530116698,0.0326173621010413,0.00453018918070019,0,0,0,483
1998,"WI2",0.00598423581308667,0.0296362154552864,0.00413197234713127,0,0,0,483
2000,"WI2",0,0.0582576481835564,0.00497928616953474,0,0,0,483
2002,"WI2",0.0156484727090636,0.020340974303698,0.00825557926198294,0,0,0,483
2004,"WI2",0.00582537942846806,0.0149326398222604,0.00479902691525739,0,0,0,483
2006,"WI2",0.00156766961873888,0.0254907374992199,0.00178241888157983,0,0,0,483
2008,"WI2",0.00819782030553564,0.0169901316869714,0.0113511241029477,0,0,0,483
2010,"WI2",0.0034671545370112,0.0118884082372157,0.00300248434132928,0,0,0,483
2012,"WI2",0.00263752312600985,0.0294562015852386,0.0114346708954228,0,0,0,483
1980,"WI3",0,0,0,0,0,0,484
1982,"WI3",0,0,0.028169014084507,0,0,0,484
1984,"WI3",0,0,0,0,0,0,484
1986,"WI3",0,0,0,0,0,0,484
1988,"WI3",0,0.334448160535117,0,0,0,0,484
1990,"WI3",0,0,0,0,0,0,484
1992,"WI3",0,0,0,0,0,0,484
1994,"WI3",0,0.00602104958936442,0.0120420991787288,0,0,0,484
1996,"WI3",0.00856883343901561,0.00428441671950781,0,0,0,0,484
1998,"WI3",0,0,0,0,0,0,484
2000,"WI3",0,0,0,0,0,0,484
2002,"WI3",0,0.0257739470202641,0,0,0,0,484
2004,"WI3",0.0119564549589305,0.0317305920063925,0,0,0,0,484
2006,"WI3",0.0133131353177373,0.0307579333202895,0,0,0,0,484
2008,"WI3",0,0.0495115354487814,0.0341407901154284,0,0,0,484
2010,"WI3",0.00302317054182572,0.033890319449766,0.00673955216330574,0,0,0,484
2012,"WI3",0.00109041269676544,0.0186435504188344,0.00350937419648648,0,0,0,484
1980,"WI4",0,0.5,0,0,0,0,485
1982,"WI4",0.027027027027027,0.0540540540540541,0,0,0,0,485
1984,"WI4",0,0,0,0,0,0,485
1986,"WI4",0,0.526315789473684,0,0,0,0,485
1988,"WI4",0,0.666666666666667,0,0,0,0,485
1990,"WI4",0.362429811128127,0.0459418070444104,0,0,0,0,485
1992,"WI4",0.127212975723524,0.0424043252411746,0,0,0,0,485
1994,"WI4",0.176279573217875,0.105149219112417,0,0,0,0,485
1996,"WI4",0.126652909031327,0.103270833517851,0.0137281125173816,0,0,0,485
1998,"WI4",0.030343541663002,0.0888318176221218,0.0202290277753347,0,0,0,485
2000,"WI4",0.005629362756136,0.0653006079711777,0.0270209412294528,0,0,0,485
2002,"WI4",0.0475095785440613,0.154022988505747,0.042911877394636,0,0,0,485
2004,"WI4",0.0492641458590401,0.165314612851101,0.00240312906629464,0,1,0,485
2006,"WI4",0.00719797769056646,0.34014956753046,0.0698311268487791,0,1,1,485
2008,"WI4",0,0.0955468495018824,0,0,1,0,485
2010,"WI4",0,0.171972840104637,0,0,1,0,485
